,fold,sampler,pvalue,loss
0,ind,ClassOrderSampler,3.5721874401444845e-05,"[   0.090489           0           0           0   0.0016503           0  0.00025555           0           0           0           0      7.7065           0           0           0           0       6.946           0           0           0           0      14.051           0           0  0.00097085           0
     0.17956           0           0           0           0  2.3842e-06           0           0  4.7684e-07           0           0    0.014328           0           0           0           0           0           0  0.00022063           0           0           0           0           0  2.9802e-06  1.4305e-06
           0           0  2.3842e-07           0     0.00175           0  0.00013231      4.7709  7.1526e-07  6.5205e-05           0           0           0           0  1.5497e-06     0.38581           0           0           0    0.039387           0           0   0.0032538  0.00010919           0           0
           0           0           0           0    0.019656           0           0           0           0           0           0  4.4107e-06  3.0636e-05           0     0.86416     0.16476    0.032919      6.0063           0           0           0           0           0    0.045183  7.5102e-06           0
           0           0  2.8371e-05           0           0        8.51           0           0           0     0.48367     0.00316           0           0           0           0  1.1921e-07           0           0   1.049e-05           0  0.00015746           0           0  1.1921e-07           0  3.5763e-07
           0           0      6.5552       6.775           0           0  1.3113e-06           0           0  5.9605e-07           0   0.0012492           0           0           0      1.7694      1.6539           0  7.2238e-05  7.1526e-07  4.1126e-05      9.2132           0      11.025           0           0
  9.5367e-07           0           0     0.39524  4.7684e-07      7.4917   0.0071808  1.0729e-05  1.4305e-06  0.00011861    0.003584  9.0599e-06           0  2.3842e-07  4.5299e-06      7.2606           0  0.00015341     0.24916           0    0.021116           0           0           0           0           0
           0           0  4.7684e-07  8.3446e-07           0           0    0.089815      0.1269  4.7684e-07      1.4784  3.5881e-05           0           0     0.43485  2.3842e-07           0           0   0.0058853]"
0,ind,ClassOrderSampler,0.00022957887042284,"[          0      9.2736           0           0           0  2.6226e-06           0           0           0  7.1526e-07    0.021516           0  1.5378e-05           0           0           0           0           0           0           0           0           0           0           0           0   0.0013835
           0           0  0.00015258  2.3842e-07           0           0           0  0.00012218  2.3842e-07     0.13139      2.5702           0      3.9613  0.00014507  2.5749e-05      22.574           0           0  2.9444e-05       8.301           0           0           0           0           0      4.0631
   0.0076216           0  1.0729e-06           0   0.0088676  2.3842e-07           0           0      12.898  0.00076765           0           0           0  0.00091594  2.0266e-06           0   0.0048571  7.8675e-05           0           0           0           0     0.74653  7.3909e-06           0     0.14517
           0     0.74361  0.00020478           0           0           0           0  3.2186e-06           0           0    0.014506           0           0           0           0     0.11265      11.539  3.5763e-07           0     0.11203           0  8.3446e-07     0.13825           0  1.9073e-06           0
           0  8.3446e-07           0           0           0           0  1.4305e-06           0      2.6959           0           0           0  7.1526e-07           0           0           0      9.2013           0           0           0           0           0  3.5763e-07      7.0388       1.646           0
           0  0.00012969      4.9731           0           0           0           0    0.034695           0           0      19.462           0    0.018235           0           0           0    0.081173           0           0           0    0.010885     0.14965           0           0           0  5.0305e-05
           0           0           0    0.043076           0           0    0.097436           0           0   0.0064269           0  2.6226e-06           0      1.1794     0.53561  1.4305e-06           0   0.0018295           0  1.4782e-05           0  5.1616e-05           0           0           0   5.126e-06
    0.096441           0           0           0           0           0           0           0           0           0           0           0      13.493           0           0       4.693    0.014528           0]"
0,ind,ClassOrderSampler,4.075515677453149e-06,"[          0           0           0           0           0      3.0692  1.7881e-06  0.00011098  1.1921e-07           0  1.1921e-07  2.3842e-07           0           0  1.1921e-07  0.00041774           0   0.0033435           0           0           0  1.8954e-05    0.016809           0           0      0.2799
      11.425     0.11896      16.149      10.444           0           0      27.326    0.039582           0           0  2.9802e-06  8.3446e-07  3.5763e-07  1.5974e-05  4.7684e-07  8.3446e-07           0   1.359e-05  1.1921e-07           0    0.018568           0  5.6742e-05  1.2755e-05           0  4.7684e-07
   0.0048196           0  4.1484e-05           0  4.0531e-06           0  2.3842e-07           0  4.2915e-06      2.2867           0  1.5497e-06  1.1921e-07           0      6.1542  4.7684e-07           0           0      10.815           0  9.5367e-07           0           0  2.9444e-05           0           0
      11.356           0  0.00077551           0    0.085747  9.5124e-05           0           0      2.3892   0.0010013           0           0           0           0           0           0           0           0           0    0.013201           0           0  3.8742e-05     0.58682  0.00038473           0
           0           0  1.1921e-07           0           0           0  0.00096382  2.3842e-07     0.28351           0      8.0581           0     0.75173           0  4.7684e-07  2.1338e-05           0           0           0           0           0           0           0           0           0           0
           0     0.01609      1.9135           0  4.7684e-07           0           0    0.056952           0           0           0           0           0      7.9421           0           0    0.014333           0           0  0.00039713           0           0           0           0           0           0
  1.1921e-07  9.4767e-05  1.7404e-05           0           0           0      2.5906           0   0.0031391           0           0           0           0   0.0018102   0.0043625   8.583e-06           0           0           0           0      6.0076           0    0.018871           0           0           0
           0           0           0           0  8.3324e-05           0     0.29503  3.4093e-05           0      3.1305  1.1921e-07   0.0047988  0.00011193           0           0           0  3.5763e-07           0]"
0,ind,ClassOrderSampler,2.796015026191619e-05,"[          0           0    0.090278  9.2983e-06           0           0           0           0           0           0           0           0           0  1.1921e-07   2.861e-06           0           0           0  2.5034e-06           0           0  1.3113e-06           0           0  6.5563e-05     0.11916
           0     0.21427           0   1.049e-05    0.010153  5.6028e-06  7.7602e-05           0           0      9.1955           0  1.9073e-06     0.44332           0           0           0           0   0.0015515  3.5763e-07     0.65074           0           0   0.0032664  1.3709e-05           0           0
           0           0           0  5.7576e-05           0  1.1444e-05           0           0     0.59313  4.7684e-07  3.5763e-07      1.5846   0.0065254           0   0.0080276           0   0.0040266  5.9605e-07      6.9876           0           0           0      1.6542           0           0      4.8869
   0.0056234  4.7684e-06           0   0.0063788           0           0           0  0.00015901  9.9892e-05           0           0           0           0           0           0           0           0           0  4.9113e-05  2.3842e-07  4.7684e-07    0.052034           0    0.020537  3.5763e-07  1.1921e-07
      2.8686           0           0           0      6.3177           0           0   3.004e-05  1.7881e-06  1.0729e-06           0           0           0  1.4305e-06           0           0           0           0  5.1378e-05  1.5497e-06     0.18776           0  1.1921e-07           0      23.923           0
           0      3.5978  0.00018345  4.5299e-06           0      2.5727           0    0.077297           0           0   0.0050452           0           0  1.1921e-07           0           0           0           0      1.1686           0           0           0  1.6928e-05  5.6028e-06           0           0
           0      6.9327  8.3446e-07           0           0           0           0  5.9605e-07  3.2186e-06           0           0      5.4077   2.253e-05           0           0  0.00011312           0           0           0           0      7.9821           0           0  0.00029011      1.4334           0
           0           0  2.7418e-06  5.3524e-05   0.0010122     0.20566           0  1.1802e-05    0.014852           0      1.2004      4.9775           0           0      4.6911      8.7194           0  2.5987e-05]"
0,ind,ClassOrderSampler,1.4972364573895804e-05,"[          0           0  4.7684e-07  1.8954e-05    0.015107           0  2.3842e-07   0.0020188           0           0  1.1921e-07  2.8848e-05           0    0.012231  3.5405e-05      4.2648  3.5762e-05           0  2.9802e-06  3.5763e-07           0    0.002337     0.14227           0  6.6757e-06           0
  8.3446e-07    0.019241           0  2.3842e-07  6.7949e-06           0           0           0           0  4.7684e-07      13.035  2.3842e-07  1.3232e-05       2.406  5.9605e-07           0   0.0001167      8.3999           0     0.12501           0   0.0059451     0.46359    0.002722  1.1921e-07  3.5763e-07
  0.00061362           0     0.46662      1.1215  1.1921e-07  2.8252e-05  8.7022e-06      13.594           0           0   0.0047328       8.105  7.9271e-05  3.9339e-06           0           0           0  1.6928e-05      12.333  1.9908e-05      2.8904   0.0010749      9.1221  7.1526e-07  7.1526e-07           0
           0  8.0344e-05  7.1526e-07           0           0           0  4.3749e-05  6.5801e-05    0.026417     0.88475      1.8512           0           0      14.378      0.2559   0.0013071   0.0049665  2.0385e-05      2.6501     0.08527      5.6826  3.2186e-06  5.9605e-07           0           0           0
           0   0.0025552           0  0.00028392           0           0      6.8583      0.2133           0  3.0994e-06           0           0           0  4.7684e-07  2.3842e-07  9.8943e-06           0      12.592   0.0010799  3.0994e-06    0.036661  4.2915e-06           0   0.0043457           0   2.265e-06
  9.6316e-05  1.0729e-06           0  5.9605e-07      12.997      5.6658   5.126e-06  3.5763e-07      2.8078  1.1921e-07           0      3.8063      1.2748  0.00042298  1.1802e-05   0.0056538  2.3842e-07           0  5.9604e-06     0.11434  2.9802e-05           0  1.8835e-05           0           0  3.8147e-06
           0      1.8747           0  3.9457e-05           0  3.9577e-05           0  1.3113e-06           0           0           0  0.00061279  0.00010132           0           0           0  1.2875e-05           0           0  1.5736e-05  3.5763e-07  1.1921e-07   0.0039718    0.033145      24.519      4.3699
           0  3.3497e-05  2.9444e-05  0.00048304           0           0           0           0   0.0096571   0.0077361       2.072   0.0027301  1.1921e-07           0  1.1921e-07   0.0072986  2.6226e-06      23.479]"
0,ind,ClassOrderSampler,0.0007448937659315313,"[          0           0   0.0001161           0  4.7684e-07           0      1.4593     0.97729           0           0      8.8734  1.3113e-06  1.1921e-07  0.00014602  4.7684e-07   0.0013566  1.1921e-07   0.0064073   8.583e-06           0           0     0.33621  5.9605e-07  4.0531e-06      9.6061  4.9113e-05
           0   0.0015679  4.7684e-07  0.00085699           0   0.0024475   1.204e-05           0           0      5.0161           0  6.0676e-05    0.030907   0.0089281   0.0011333  1.1921e-07           0           0           0  0.00015019           0           0           0           0    0.027349  3.5763e-07
           0  4.0531e-06  6.4373e-06    0.073273    0.044166           0           0  0.00097144    0.018999      1.1235           0           0           0  1.4305e-06           0  1.1921e-07  6.4373e-06  5.8412e-06   0.0010359           0           0     0.12794  5.9605e-07           0  4.3272e-05           0
  0.00046946      9.0252  5.4836e-06           0           0     0.19909           0           0           0  8.3446e-07           0  0.00020955   0.0091395           0  0.00012278       3.117           0           0           0   0.0023741    0.025895           0  1.1921e-07  7.1526e-07  7.8678e-06   0.0087387
           0  0.00010216           0  1.6689e-06           0  7.0331e-05     0.25513  4.0411e-05           0  2.3842e-06           0           0     0.38356     0.73102  0.00042346      10.497           0           0           0           0   0.0068291           0  6.1033e-05           0  5.9605e-07           0
  1.1086e-05  0.00058717   0.0037906           0           0  0.00035804     0.11822      1.4793           0   2.551e-05           0           0   0.0049581           0           0     0.56389      7.1528   0.0050688  2.3842e-07           0   0.0026145   0.0055814  4.0411e-05   0.0002484     0.95339     0.09111
   0.0091068     0.94238      10.979  1.9312e-05    0.034538    0.076963  0.00011884  0.00064591  9.1791e-06    0.059139     0.24281      5.2398    0.031263      5.1411  0.00059527     0.57702  4.7684e-07     0.61539  0.00011765      12.853   0.0013139   2.265e-06  0.00088521  0.00094191      22.534    0.012318
       6.488           0           0       5.329     0.20055      1.0475           0      2.5329           0           0   0.0007181      10.952  0.00019203   7.796e-05      5.9694  2.5749e-05      5.3036      2.5493]"
0,ind,ClassOrderSampler,5.452467945782653e-12,"[ 5.9605e-07   0.0059865           0  0.00015353  7.5102e-06  3.5763e-07      11.094   0.0039852      27.907      3.2095           0           0   0.0019206   0.0025081       10.63      3.6729   0.0043161  0.00056418       1.062   0.0024229  5.4836e-06  7.1526e-07  0.00011908  6.4373e-06    0.014759     0.16196
  7.1285e-05     0.32246   0.0015413   0.0004181           0     0.14579  1.2517e-05  3.2186e-06  0.00011443      2.4018   0.0017372      25.636       7.336  4.7684e-07      1.9355     0.39006      2.2176      5.9972           0      6.2552      5.3261   0.0016756   0.0030523      2.2961  1.1921e-07   3.302e-05
  1.1921e-06  3.6955e-06           0  3.0279e-05    0.010997    0.010226      10.729      10.732     0.00548      3.8387    0.038233  2.9802e-06  6.1272e-05  7.6294e-06       12.53     0.00132  8.3446e-07    0.093396    0.013571    0.018731      1.0808   0.0016825      17.872  2.6583e-05   0.0014732      4.2015
  0.00028046  0.00038473    8.69e-05       2.247    0.001748    0.058309      2.4174      2.7302    0.085376      8.3338    0.017038           0   0.0009774   8.833e-05      3.0369     0.08909  7.9867e-05    0.013188   0.0061552   0.0003012      15.365  2.3842e-07  1.1086e-05  7.9629e-05      4.6214      2.8842
  9.5367e-06      4.7653     0.10273      2.1756      7.6081   0.0010012      14.131      1.2605           0      1.5938           0     0.86926      8.7952  3.0994e-06    0.010805    0.041779    0.045817  0.00013744    0.063466    0.071013           0     0.02338       1.464   0.0021661  3.9339e-06    0.070195
  1.1921e-07  0.00020681  3.8385e-05   0.0074312           0      1.6487    0.015422     0.46899      9.1388      1.5532     0.27324     0.13018  7.2238e-05  4.7684e-07    0.013877  1.7881e-06      9.4083  4.7684e-07  9.8943e-06      7.8317  1.1921e-07    0.015344     0.01336      1.6119  1.9312e-05  1.1921e-07
  0.00078564      9.6007    0.011258  6.0676e-05      0.9271  0.00037937     0.52044  4.7684e-07  0.00064745     0.01073  2.5034e-06  9.3456e-05      1.4544      0.0918           0   0.0014735           0      3.2389           0      7.1883  0.00010299    0.046909  0.00055858     7.2e-05    0.097552  8.3446e-07
  0.00014399  2.0265e-05     0.27022      5.5992  4.7921e-05      0.0143  1.6093e-05  1.1921e-07      1.8311       11.39    0.028655      3.6224      2.1613    0.028259     0.11514      9.0351     0.10282     0.42442]"
0,ind,ClassOrderSampler,4.033490878610633e-05,"[ 1.6689e-06      6.0145   0.0023743  0.00031204    0.002952  3.3855e-05  3.6954e-05  7.1526e-07      3.8107    0.031703  1.2517e-05    0.027317  8.4638e-06      8.6391      3.3707    0.042357    0.066968      10.947   0.0024912           0      14.243    0.096217    0.051948  8.5469e-05      18.199    0.011028
      10.392  4.7684e-07    0.040452  1.1921e-06  0.00029393     0.20422  1.5497e-06      4.6972     0.18168  6.7709e-05           0     0.04667   0.0054943  4.2915e-06  8.1178e-05      3.4481           0      2.8818    0.039554      15.215  1.1921e-07   0.0038909     0.39872  1.6808e-05      3.9297  1.0729e-06
     0.30536  1.0729e-06   0.0019101           0      14.197  0.00016175    0.083149           0  3.7312e-05  0.00011777      7.0395  3.8146e-05  4.7684e-06  3.5763e-06    0.053101     0.12129      4.7845  0.00030966      2.9046     0.11683     0.14632  1.6689e-06  0.00086473  0.00038926  1.1921e-06  3.9696e-05
     0.47609     0.14336      3.2308      4.8225    0.051767   0.0042351  1.0729e-06  1.9073e-06           0  4.6492e-06      2.2177  1.5497e-05      22.683    0.064821      5.0415     0.16143           0   0.0023683  6.3537e-05  1.6689e-05  1.1921e-07      1.8801  5.2451e-05  1.0729e-06           0      7.6425
    0.014576           0  3.3379e-06  0.00048232    0.023578           0  0.00023374           0  5.3644e-06   0.0061359           0     0.36461  0.00050389     0.32938           0           0  0.00016902      22.808     0.71339     0.21961    0.018098  8.3446e-07    0.029428           0  2.5272e-05           0
           0     0.18928       4.016  3.7312e-05  5.9605e-07           0  8.9407e-06  8.0105e-05   0.0036711  0.00056096           0  0.00022409           0  7.1526e-07           0  2.3842e-07     0.24365           0           0           0           0      9.7265  0.00019036           0           0           0
       9.074           0  9.1191e-05   0.0034063           0           0      24.806           0           0     0.47388           0  0.00035756  8.3446e-07  4.5895e-05  1.5855e-05           0    0.048224           0  1.7524e-05   0.0010109     0.53868     0.53243      4.6381  1.2159e-05    0.021247           0
           0   0.0023334           0           0           0      2.1975           0      9.6651           0           0           0           0  0.00056084           0    0.022131  2.3842e-07           0           0]"
0,ind,ClassOrderSampler,0.0008256171623322229,"[          0           0  1.1921e-07  6.2106e-05           0      4.0571    0.063277           0  9.5367e-07      2.2314           0           0           0      5.5848      8.8256           0  1.1921e-07  1.4305e-05           0           0           0   0.0011455           0      5.9828  1.1682e-05           0
           0  2.3842e-07  2.3842e-07      2.1775           0      16.925           0           0  8.7973e-05           0           0           0           0           0      0.5332  1.1921e-07           0      2.4789   0.0035769  7.1526e-07  2.6226e-05      9.8307  0.00016163           0           0           0
  5.9605e-07           0           0           0     0.17072           0  6.2225e-05           0           0    0.033192    0.099456           0           0           0           0           0  1.3113e-06           0  1.1921e-07           0     0.86908      7.1612  4.7684e-07     0.60662   0.0065038           0
  4.0769e-05           0      5.0887           0   0.0025239   2.265e-06           0           0  2.3842e-07           0           0      3.5261           0      1.0211      4.3967      3.4248  6.2821e-05           0   1.061e-05           0           0    0.050315           0           0           0           0
      9.2724      7.5141           0  0.00085663           0           0  8.7615e-05  3.2186e-06     0.83326           0  4.7684e-07           0  0.00030275   0.0026778      1.4881    0.011249     0.07567   6.902e-05           0           0  4.4464e-05   0.0022242           0           0  2.3842e-07           0
  0.00031383      12.166  0.00092749           0  0.00014674   0.0062108           0  1.1921e-07     0.07946  1.1921e-07           0           0           0           0  4.0769e-05  0.00011789           0           0           0  9.5367e-07           0           0           0           0  2.6703e-05           0
           0  6.6397e-05  2.3842e-06      8.3039           0           0           0           0  6.5565e-06           0           0           0           0           0           0    0.033789           0     0.10486           0           0      0.7711  3.5763e-07  5.4836e-06  5.9605e-07           0  0.00015138
  3.0994e-06    0.012441           0  1.6689e-06  0.00061815  6.1989e-06  9.0599e-06           0           0           0           0           0  0.00050353           0           0           0   0.0033915           0]"
0,ind,ClassOrderSampler,0.0022248651058391342,"[ 0.00090868  9.2383e-05           0           0    0.049359      1.4309  0.00080934           0   0.0039948           0           0           0           0           0  8.3446e-07           0           0           0  4.4107e-06   0.0028699  7.1526e-07           0           0           0  4.7684e-07   0.0011402
  0.00053713           0           0           0  0.00044991  1.4305e-06   0.0016252           0           0           0           0           0           0           0           0           0           0  3.5763e-07      33.217           0  1.0729e-05           0           0           0      7.7246      6.5617
  8.9407e-06           0  7.1526e-07           0           0           0           0  0.00012242  0.00089415           0           0           0           0           0           0  0.00043204           0  0.00012445           0           0           0           0           0           0           0           0
  2.5987e-05           0           0    0.070967           0           0           0  2.9802e-06  9.1787e-05           0           0           0      1.7874           0           0           0      1.3434           0           0      9.8595           0      21.697           0     0.77258           0     0.89675
           0  8.3446e-07           0  1.0729e-06           0      17.093           0           0  1.4543e-05      10.085           0           0           0           0      5.4732    0.000753      10.182           0  1.3351e-05  2.0504e-05  2.6822e-05           0           0       4.051           0  1.1921e-07
  0.00015639     0.10583      7.5309           0  2.3842e-07      2.3067           0           0  4.7684e-07      4.8243           0           0  3.2544e-05  0.00034958  0.00024065     0.46999      3.6175  7.1526e-07           0  3.2186e-06           0           0   7.641e-05           0           0           0
    0.036749           0           0           0           0           0           0           0   0.0010423           0           0           0  2.0504e-05           0  2.3842e-07           0      7.5073           0           0           0  4.7684e-07    0.017288  0.00011813           0           0           0
           0           0           0           0           0  1.1921e-07  1.1921e-07           0           0   0.0046707           0           0           0           0       10.56  9.0599e-06           0   0.0056915]"
