,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss
0,nico_dim,nico_water,ResNetVAE,10,1.880230252835487e-10,0.11503649785001328,16.76196231842041
1,nico_dim,nico_water,ResNetVAE,10,9.783002781325045e-07,0.31818120337184574,15.193396019935609
2,nico_dim,nico_water,ResNetVAE,10,1.3972243393665634e-05,0.19774379978505477,16.31777639389038
3,nico_dim,nico_water,ResNetVAE,10,2.1389022771657225e-05,0.25303977906339303,9.705446273088455
4,nico_dim,nico_water,ResNetVAE,10,5.441082943958506e-07,0.11503649785001328,13.53417798280716
5,nico_dim,nico_water,ResNetVAE,10,1.7909673738677072e-19,0.015364482537903207,18.413160276412963
6,nico_dim,nico_water,ResNetVAE,10,2.554833927414026e-06,0.31818120337184574,12.944085133075713
7,nico_dim,nico_water,ResNetVAE,10,4.823633132107964e-07,0.19774379978505477,14.63019364774227
8,nico_dim,nico_water,ResNetVAE,10,1.3785035694310154e-06,0.11503649785001328,7.486404917389154
9,nico_dim,nico_water,ResNetVAE,10,4.11948111665509e-05,0.15199631923056828,17.224828243255615
10,nico_dim,nico_water,ResNetVAE,10,4.921012386337446e-07,0.15199631923056828,15.710483074188232
11,nico_dim,nico_water,ResNetVAE,10,0.0002766187387364343,0.31818120337184574,15.500763511657714
12,nico_dim,nico_water,ResNetVAE,10,1.4193477600629744e-05,0.31818120337184574,15.607419395446778
13,nico_dim,nico_water,ResNetVAE,10,5.9391815549016016e-05,0.15199631923056828,11.288092923164367
14,nico_dim,nico_water,ResNetVAE,10,0.00012527252398511685,0.25303977906339303,14.459015250205994
15,nico_dim,nico_water,ResNetVAE,10,3.7115584177159775e-06,0.25303977906339303,8.64765419960022
16,nico_dim,nico_water,ResNetVAE,10,5.0082023552931137e-05,0.15199631923056828,7.4026074197143314
17,nico_dim,nico_water,ResNetVAE,10,0.00018216841022116148,0.15199631923056828,22.530206298828126
18,nico_dim,nico_water,ResNetVAE,10,0.0005806404091970548,0.25303977906339303,20.93752737045288
19,nico_dim,nico_water,ResNetVAE,10,3.7897848481282973e-07,0.006806179435775496,16.62189989089966
20,nico_dim,nico_water,ResNetVAE,10,4.4741965093586396e-07,0.19774379978505477,21.500511264801027
21,nico_dim,nico_water,ResNetVAE,10,5.140239899177534e-08,0.15199631923056828,19.80992374420166
22,nico_dim,nico_water,ResNetVAE,10,8.363600135928665e-07,0.02243304151007743,16.355298233032226
23,nico_dim,nico_water,ResNetVAE,10,0.0002524847894538176,0.39459210638345227,17.799627017974853
