,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss
0,nico_dim,nico_water,ResNetVAE,10,4.422247830600948e-05,0.5732722826162427,12.1159117937088
1,nico_dim,nico_water,ResNetVAE,10,0.0003072035948549942,0.21972848111379242,7.530476626008749
2,nico_dim,nico_water,ResNetVAE,10,0.00015200671223790835,0.15539506161510602,11.522713136672973
3,nico_dim,nico_water,ResNetVAE,10,7.0373469560540865e-06,0.5473969852555414,13.769759035110473
4,nico_dim,nico_water,ResNetVAE,10,0.0005677476077670513,0.17910797372001913,8.716962313652038
5,nico_dim,nico_water,ResNetVAE,10,0.00018755525390153847,0.07770428811521618,15.04734492301941
6,nico_dim,nico_water,ResNetVAE,10,0.00010567430487334612,0.13422568504989338,9.295513981883413
7,nico_dim,nico_water,ResNetVAE,10,1.3468637192688448e-06,0.0321945619268199,10.459388899803162
8,nico_dim,nico_water,ResNetVAE,10,0.004207341371352434,0.7042848776997724,10.167627930641174
9,nico_dim,nico_water,ResNetVAE,10,4.256360691148352e-05,0.21972848111379242,11.36602029800415
10,nico_dim,nico_water,ResNetVAE,10,6.267716915584746e-08,0.11544022707158841,10.438457536697388
11,nico_dim,nico_water,ResNetVAE,10,0.00013471244728864617,0.19196104163812275,10.723581075668335
12,nico_dim,nico_water,ResNetVAE,10,7.564046273119394e-05,0.23466309900335436,13.834730991721154
13,nico_dim,nico_water,ResNetVAE,10,3.691496316246152e-07,0.019792412412345806,8.374958957731724
14,nico_dim,nico_water,ResNetVAE,10,6.873986933790626e-05,0.09885954941920695,10.965472424030304
15,nico_dim,nico_water,ResNetVAE,10,1.3785035694310154e-06,0.3015600213655778,19.46757802963257
16,nico_dim,nico_water,ResNetVAE,10,5.912550777023009e-07,5.408776719583287e-17,0.0
17,nico_dim,nico_water,ResNetVAE,10,5.912550777023009e-07,5.408776719583287e-17,0.0
18,nico_dim,nico_water,ResNetVAE,10,5.912550777023009e-07,5.408776719583287e-17,0.0
19,nico_dim,nico_water,ResNetVAE,10,5.912550777023009e-07,5.408776719583287e-17,0.0
20,nico_dim,nico_water,ResNetVAE,10,5.912550777023009e-07,5.408776719583287e-17,0.0
