,ind_dataset,ood_dataset,rep_model,sample_size,vanilla_p,kn_p,loss
0,nico_dim,nico_water,ResNetVAE,10,0.0013948537969066404,0.41752365281777043,10.918669007718563
1,nico_dim,nico_water,ResNetVAE,10,1.8746066557239188e-05,0.41752365281777043,10.814972043037415
2,nico_dim,nico_water,ResNetVAE,10,1.8418783321710104e-05,0.16782134274394334,3.396055702731246
3,nico_dim,nico_water,ResNetVAE,10,0.00014441081681964484,0.41752365281777043,3.037437465693529
4,nico_dim,nico_water,ResNetVAE,10,8.892398153357257e-07,0.7869297884777761,12.751990709175152
5,nico_dim,nico_water,ResNetVAE,10,8.026984726570136e-05,0.41752365281777043,9.232919473620132
6,nico_dim,nico_water,ResNetVAE,10,8.320549392469298e-05,0.41752365281777043,10.910086345672607
7,nico_dim,nico_water,ResNetVAE,10,1.3646396230094284e-05,0.16782134274394334,12.557814450562
8,nico_dim,nico_water,ResNetVAE,10,0.00010161705590020386,0.41752365281777043,17.08638114929199
9,nico_dim,nico_water,ResNetVAE,10,0.001874285424048153,0.16782134274394334,10.081288969516754
10,nico_dim,nico_water,ResNetVAE,10,0.011146496367156004,0.16782134274394334,13.62051947871223
11,nico_dim,nico_water,ResNetVAE,10,0.0002332522788071322,0.05244755244755244,25.192977333068846
12,nico_dim,nico_water,ResNetVAE,10,0.006765318546630421,0.7869297884777761,15.104517230391503
13,nico_dim,nico_water,ResNetVAE,10,1.3045964293526627e-05,0.05244755244755244,8.397540885210038
14,nico_dim,nico_water,ResNetVAE,10,0.00041068183306190275,0.16782134274394334,7.673672721348703
15,nico_dim,nico_water,ResNetVAE,10,0.00011969385773914124,0.41752365281777043,7.501549224928022
16,nico_dim,nico_water,ResNetVAE,10,0.000784945203259516,0.41752365281777043,15.15722397263453
17,nico_dim,nico_water,ResNetVAE,10,0.0017882463769963615,0.41752365281777043,10.953816429525613
18,nico_dim,nico_water,ResNetVAE,10,0.00045188746649993026,0.41752365281777043,15.014109468460083
19,nico_dim,nico_water,ResNetVAE,10,0.0004331753285736347,0.41752365281777043,6.599199265241623
20,nico_dim,nico_water,ResNetVAE,10,0.0009423032873017719,0.41752365281777043,5.764856476802379
21,nico_dim,nico_water,ResNetVAE,10,0.0004579370798887249,0.41752365281777043,6.291890718543437
22,nico_dim,nico_water,ResNetVAE,10,0.0015694216871201773,0.41752365281777043,5.678653587008012
23,nico_dim,nico_water,ResNetVAE,10,3.2226432211623716e-05,0.41752365281777043,4.476553542213514
24,nico_dim,nico_water,ResNetVAE,10,0.003231260179820426,0.7869297884777761,7.567203079559841
25,nico_dim,nico_water,ResNetVAE,10,0.002949560810032263,0.41752365281777043,7.564606735110283
26,nico_dim,nico_water,ResNetVAE,10,0.0019868233803835922,0.41752365281777043,8.401234251260757
27,nico_dim,nico_water,ResNetVAE,10,0.004081650833714949,0.7869297884777761,10.395453692227601
28,nico_dim,nico_water,ResNetVAE,10,0.0011049141613242823,0.41752365281777043,7.517882103845477
29,nico_dim,nico_water,ResNetVAE,10,0.003739264536777957,0.41752365281777043,4.896724840323441
30,nico_dim,nico_water,ResNetVAE,10,0.0014570508377322522,0.41752365281777043,13.352547615766525
31,nico_dim,nico_water,ResNetVAE,10,8.611955766124588e-05,0.7869297884777761,15.427600193023682
32,nico_dim,nico_water,ResNetVAE,10,0.0022834810290294286,0.41752365281777043,8.485542809963226
33,nico_dim,nico_water,ResNetVAE,10,2.209856186690454e-05,0.41752365281777043,10.433202409744263
34,nico_dim,nico_water,ResNetVAE,10,0.00013074277345947015,0.41752365281777043,7.520057840959635
35,nico_dim,nico_water,ResNetVAE,10,0.0037780929464494256,0.41752365281777043,10.280713403224945
36,nico_dim,nico_water,ResNetVAE,10,2.0275043552178206e-05,0.16782134274394334,12.442713642120362
37,nico_dim,nico_water,ResNetVAE,10,4.625519263698141e-05,0.41752365281777043,11.799002814292908
38,nico_dim,nico_water,ResNetVAE,10,2.6823631921853925e-06,0.41752365281777043,8.809971618652344
39,nico_dim,nico_water,ResNetVAE,10,0.00040030019152609275,0.7869297884777761,8.27562123015523
40,nico_dim,nico_water,ResNetVAE,10,0.0007308595687361568,0.16782134274394334,12.075503492355347
41,nico_dim,nico_water,ResNetVAE,10,0.016309203059757332,0.7869297884777761,13.267973804473877
42,nico_dim,nico_water,ResNetVAE,10,0.000147568889374715,0.7869297884777761,7.179864501953125
43,nico_dim,nico_water,ResNetVAE,10,0.008383070794932355,0.41752365281777043,7.716170214384329
44,nico_dim,nico_water,ResNetVAE,10,3.8088940397949973e-06,0.41752365281777043,12.168049454689026
45,nico_dim,nico_water,ResNetVAE,10,2.6587458142139034e-06,0.7869297884777761,10.696227809786796
46,nico_dim,nico_water,ResNetVAE,10,3.5926282196595737e-05,0.16782134274394334,6.231265687942505
47,nico_dim,nico_water,ResNetVAE,10,6.559774428043644e-06,0.41752365281777043,7.281734120845795
48,nico_dim,nico_water,ResNetVAE,10,4.381553093129234e-05,0.41752365281777043,8.452850186824799
49,nico_dim,nico_water,ResNetVAE,10,6.908877026185658e-05,0.41752365281777043,10.760006582736969
50,nico_dim,nico_water,ResNetVAE,10,0.00011191615025508549,0.7869297884777761,13.534906244277954
51,nico_dim,nico_water,ResNetVAE,10,2.524557245180753e-06,0.41752365281777043,12.602964460849762
52,nico_dim,nico_water,ResNetVAE,10,0.00011305230424497301,0.16782134274394334,10.1479807138443
53,nico_dim,nico_water,ResNetVAE,10,5.396274875998755e-05,0.41752365281777043,12.933052206039429
